재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesForSaleOfAdjustmentsForGainsLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesForSaleOfAdjustmentsForReconcileProfitLoss	                     매도파생결합증권평가손실	23,294,345,062	10,776,257,778	2,927,932,599
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForGainsLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesOfAdjustmentsForReconcileProfitLoss	                  파생결합증권평가손익	-27,662,769	0	-118,893,870
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForGainsOnChangeInFairValueOfDerivativeLinkedSecuritiesOfAdjustmentsForGainsLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesOfAdjustmentsForReconcileProfitLoss	                     파생결합증권평가이익	-143,250,000	0	-622,098,354
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesOfAdjustmentsForGainsLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesOfAdjustmentsForReconcileProfitLoss	                     파생결합증권평가손실	115,587,231	0	503,204,484
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForDepreciationAndAmortisationExpense	                  감가상각비와 상각비의 조정	7,166,035,638	6,438,332,542	5,500,091,436
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForAmortisationExpense	                     무형자산상각비에 대한 조정	1,631,549,559	1,412,539,943	1,042,101,435
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForDepreciationExpense	                     감가상각비에 대한 조정	5,534,486,079	5,025,792,599	4,457,990,001
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForDividendIncome	                  배당수익에 대한 조정	2,803,943,949	1,797,030,292	3,741,551,902
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForGainLossOnDisposalOfInvestmentsInSubsidiariesJointVenturesAndAssociates	                  종속기업, 공동기업, 및 관계기업에 대한 투자지분의 처분이익(손실)에 대한 조정	-234,123,945	4,601,246	-2,024,441,977
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_udf_CF_20253109521637OfAdjustmentsForGainLossOnDisposalOfInvestmentsInSubsidiariesJointVenturesAndAssociates	                     관계기업투자자산처분이익	0	4,601,246	728,875,083
