재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      4. 금융원가		30,659,761,909			36,724,690,331	24,546,914,516
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      3. 금융수익		23,238,591,012			27,513,161,660	13,456,507,719
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      Ⅲ. 매출총이익		235,086,232,252			184,237,079,237	190,995,720,849
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      1. 법인세수익(비용)		-10,163,975,848			12,347,558,344	-20,377,965,118
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      IX. 기타포괄손익		36,223,807,359			-2,694,071,863	28,574,082,363
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         후속적으로 당기손익으로 재분류될 수 있는 항목		41,235,100,968			4,490,784,820	11,194,016,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	entity00152455_GainLossOnOverseasBusinessTranslationOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            1. 해외사업환산손익		41,235,100,968			4,490,784,820	11,194,016,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         후속적으로 당기손익으로 재분류되지 않는 항목		-5,011,293,609			-7,184,856,683	17,380,066,363
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	entity00152455_RemeasurementOfTheNetDefinedBenefitOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            1. 확정급여제도의 재측정요소		-5,011,293,609			-7,184,856,683	17,380,066,363
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      VIII. 당기순이익		22,621,692,450			41,046,674,724	86,781,272,363
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분					19,089,544	-219,936,165
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분		22,621,692,450			41,027,585,180	87,001,208,528
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      VII. 법인세비용차감전순이익		12,457,716,602			53,394,233,068	66,403,307,245
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대케피코	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      Ⅰ. 매출액		2,643,000,224,122			2,519,795,809,531	2,255,353,722,278
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		81,889,295,196			151,256,816,152	79,267,390,236
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배지분		73,375,575			-284,908,357	-65,536,444
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업 소유주지분		81,815,919,621			151,541,724,509	79,332,926,680
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-39,085,767,695			67,869,332,209	581,064,531
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax	            파생상품평가손익		451,694,688			-1,290,506,912	354,483,195
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            해외사업환산손익변동		22,462,538,977			2,384,755,639	1,135,512,932
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            (부의)지분법자본변동		-7,988,386,437			-350,295,260	4,953,970,259
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정금융자산 평가손익		-6,171,405,130			-4,379,585,306	2,863,492,435
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여부채의 재측정요소		-2,272,204,502			-2,217,606,456	-242,651,386
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	            재평가잉여금		2,017,174,922			0	0
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            (부의)지분법자본변동		-47,585,180,213			73,722,570,504	-8,483,742,904
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[011760]	현대코퍼레이션	유가증권시장상장법인	468	상품 종합 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		120,975,062,891			83,387,483,943	78,686,325,705
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		38,373,332,789			45,098,090,916	29,852,818,820
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         포괄손익, 비지배지분		1,259,063,898			207,662,463	-124,922,666
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         포괄손익, 지배기업의 소유주에게 귀속되는 지분		37,114,268,891			44,890,428,453	29,977,741,486
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-3,929,873,031			16,276,418,171	-3,491,491,097
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         후속적으로 당기손익으로 재분류될 수 있는 항목		-1,573,393,682			18,696,668,267	-3,348,528,490
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax	            현금흐름위험회피 파생상품평가손익		-40,066,316			-202,151,239	241,743,690
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            해외사업환산손익의 변동		5,244,552,147			1,389,480,002	185,853,064
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            공동기업 및 관계기업 기타포괄손익 중 지분해당액		-6,777,879,513			17,509,339,504	-3,776,125,244
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목		-2,356,479,349			-2,420,250,096	-142,962,607
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	entity01108099_AmountOfSharesAmongRetainedEarningsOfSubsidiariesAndAffiliatesOtherComprehensiveIncomeAfterTaxOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            공동기업 및 관계기업 이익잉여금 중 지분해당액		-474,831,035			-485,851,825	-142,760,077
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정요소		-469,528,251			-931,334,752	-72,726,505
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            관계기업 기타포괄손익 중 지분해당액		-1,412,120,063			-1,003,063,519	72,523,975
포괄손익계산서, 세후로 표시된 OCI 구성요소 - 연결	[227840]	현대코퍼레이션홀딩스	유가증권시장상장법인	463	음ㆍ식료품 및 담배 도매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		42,303,205,820			28,821,672,745	33,344,309,917
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		78,662,000,000			116,988,000,000	151,726,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		158,445,000,000			75,024,000,000	106,828,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		113,028,000,000			51,502,000,000	103,995,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		555,951,000,000			455,827,000,000	431,920,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	entity00302634_AdjustmentsforundistributedprofitsofinvestmentsaccountedforusingequitymethodOfStatementOfComprehensiveIncomeAbstract	      지분법손익		7,403,000,000			24,832,000,000	-7,894,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		177,508,000,000			75,288,000,000	188,188,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         포괄손익, 비지배지분		73,598,000,000			20,776,000,000	7,311,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         포괄손익, 지배기업의 소유주에게 귀속되는 지분		103,910,000,000			54,512,000,000	180,877,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		12,111,777,000,000			11,121,165,000,000	9,672,608,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-124			944	1,502
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-124			944	1,502
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		139,774,000,000			85,265,000,000	52,851,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		43,504,000,000			47,884,000,000	28,747,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		634,613,000,000			572,815,000,000	583,646,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		12,126,000,000			31,216,000,000	-922,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		154,422,000,000			-21,457,000,000	64,705,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		172,327,000,000			9,392,000,000	15,531,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            해외사업장환산외환차이(세후기타포괄손익)		178,750,000,000			10,016,000,000	20,048,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익)		-6,423,000,000			-624,000,000	-4,517,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-17,905,000,000			-30,849,000,000	49,174,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정손익(세후기타포괄손익)		-17,905,000,000			-30,849,000,000	49,174,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		23,086,000,000			96,745,000,000	123,483,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		33,223,000,000			19,547,000,000	734,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		-10,137,000,000			77,198,000,000	122,749,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		35,212,000,000			127,961,000,000	122,561,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	현대트랜시스	기타법인	30	자동차 및 트레일러 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		12,746,390,000,000			11,693,980,000,000	10,256,254,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		6,944,571,843			8,832,651,471	16,295,685,589
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		5,712,988,345			4,753,063,965	2,029,673,243
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		5,227,923,094			16,717,527,291	21,580,301,891
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		51,450,337,889			39,260,911,714	34,331,840,616
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      당기총포괄이익		6,582,133,761			2,337,089,754	-2,092,795,352
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         포괄손익, 비지배지분		2,955,055,847			4,538,936,559	2,744,572,188
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         포괄손익, 지배기업의 소유주에게 귀속되는 지분		3,627,077,914			-2,201,846,805	-4,837,367,540
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeFromContinuingOperationsAttributableToOwnersOfParent	            지배기업의 소유주에게 귀속되는 계속영업포괄손익		5,939,690,894			-175,920,604	-2,584,010,522
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeFromDiscontinuedOperationsAttributableToOwnersOfParent	            지배기업의 소유주에게 귀속되는 중단영업포괄손익		-2,312,612,980			-2,025,926,201	-2,253,357,018
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		157,421,041,581			115,550,268,500	96,893,250,101
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		63			-17	-48
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	            계속영업기본주당이익(손실)		84			1	-28
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	            중단영업기본주당이익(손실)		-21			-18	-20
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		63			-17	-48
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	            계속영업희석주당이익(손실)		84			1	-28
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	            중단영업희석주당이익(손실)		-21			-18	-20
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		1,006,970,577			1,949,331,077	2,132,605,171
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		19,661,808,691			20,047,418,432	15,600,210,110
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		58,394,909,732			48,093,563,185	50,627,526,205
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		7,863,294,140			6,319,319,482	6,558,242,934
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-5,031,581,651			-521,505,690	690,948,610
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되는 세후기타포괄손익		-2,040,990,286			-54,584,097	296,193,521
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            외화환산외환차이의 세후차익(차손)		-2,040,990,286			-54,584,097	296,193,521
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[126560]	현대퓨처넷	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류 되지않는 세후기타포괄손익		-2,990,591,365			-466,921,593	394,755,089
