재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	               대손준비금 전입(환입)예정액	4,449,030,300	-37,415,183,625	-31,719,326,585
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	30,915,774,282,495	29,764,947,700,868	28,563,846,731,746
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_BondsIssued	            발행사채	2,020,007,495,523	1,519,953,385,432	1,389,892,357,453
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_Borrowings	            차입부채	1,447,183,558,146	963,271,314,012	1,035,115,861,576
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	33,420,782,530	30,433,029,406	54,738,218,462
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_DepositsFromCustomers	            예수부채	24,242,049,854,022	24,149,629,142,224	23,294,034,323,338
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융부채	11,446,024,608	8,951,152,811	6,097,047,534
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채총계	28,691,675,383,265	27,614,009,182,138	26,452,841,250,110
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherFinancialLiabilities	            기타금융부채	905,919,209,356	880,974,807,283	646,778,434,470
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타부채	18,052,005,968	16,994,133,450	14,622,609,592
 재무상태표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_Provisions	            충당부채	13,596,453,112	43,802,217,520	11,562,397,685
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_CashAndDuefromBanks	         현금및예치금	20,846,044,000,000	21,648,290,000,000	22,296,244,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	dart_LoansAtAmortisedCost	         상각후원가측정대출채권	396,390,232,000,000	373,623,010,000,000	363,839,085,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	entity00386937_FinancialInvestmentsOfAssetsAbstract	         투자금융자산	79,649,271,000,000	76,764,526,000,000	74,026,021,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	543,596,383,000,000	512,372,841,000,000	500,343,475,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	316,176,000,000	225,022,000,000	187,017,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_DerivativeFinancialAssets	         파생금융자산	10,245,473,000,000	5,055,495,000,000	7,747,794,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	19,079,152,000,000	16,609,611,000,000	18,154,550,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         무형자산	362,885,000,000	455,262,000,000	493,279,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	         투자부동산	125,014,000,000	123,228,000,000	119,323,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates	         관계기업 및 종속기업 투자	3,048,839,000,000	3,276,848,000,000	2,747,295,000,000
 재무상태표, 은행 - 별도	[060000]	국민은행	기타법인	641	은행 및 저축기관	12	2024-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale	         매각예정자산	28,325,000,000	32,407,000,000	30,971,000,000
